Price,Square,District,Parking,Drying yard,AC,Water heater,Washing machine,TV,Fridge,Kitchen,Elevator,Bed
3800000,25,7,1,0,0,0,1,0,1,1,0,1
2000000,16,Go Vap,0,0,0,0,0,0,0,0,0,0
5000000,30,Tan Phu,1,0,0,0,0,0,0,0,1,0
3800000,30,Tan Binh,1,0,1,0,0,0,0,0,0,0
4300000,30,11,1,0,0,0,0,0,0,0,0,0
4600000,25,Phu Nhuan,1,1,1,0,0,1,0,1,0,0
3000000,35,Tan Binh,1,1,1,1,1,0,1,1,0,1
4300000,22,Binh Thanh,0,0,1,1,1,1,1,1,0,1
4100000,22,Phu Nhuan,1,1,1,1,1,1,1,1,0,1
2500000,22,Tan Binh,1,1,1,0,0,0,0,1,0,0
4700000,30,Binh Thanh,0,0,0,1,1,1,0,0,0,0
3500000,25,Go Vap,1,1,1,0,1,1,1,0,0,1
2800000,22,7,0,0,0,0,1,1,0,1,1,0
5700000,25,Binh Thanh,0,0,0,1,0,0,1,0,0,0
3000000,25,Go Vap,1,0,1,0,0,0,1,1,0,1
3800000,20,1,0,0,1,1,0,1,0,1,0,1
1000000,50,Go Vap,1,1,0,0,1,0,0,1,0,1
1550000,100,7,0,1,0,0,1,0,0,0,0,0
1700000,100,3,0,1,0,0,1,0,0,1,0,1
1300000,45,Phu Nhuan,0,0,0,0,1,0,0,1,0,0
2700000,15,11,0,0,0,0,0,0,0,0,0,0
5600000,30,Binh Tan,1,0,1,0,1,0,1,1,0,1
2700000,25,Tan Binh,1,0,0,0,1,0,0,1,1,0
4100000,20,Go Vap,1,0,1,1,0,0,1,1,1,1
1900000,35,1,1,0,1,1,1,0,0,1,0,1
4500000,35,2,1,1,0,0,0,0,0,0,0,0
3500000,20,3,1,0,0,0,0,0,0,0,0,0
5500000,35,Binh Thanh,0,0,0,0,1,0,0,0,1,0
3900000,25,2,1,0,1,1,1,0,0,1,0,1
5600000,30,2,0,0,0,0,0,0,0,0,0,0
5500000,30,2,1,0,0,0,0,1,0,0,1,0
3900000,25,Binh Thanh,1,0,1,0,1,0,1,1,1,1
1800000,15,Di An,1,0,0,0,0,0,0,1,0,0
5700000,30,Binh Thanh,1,0,0,0,0,0,0,0,0,0
3800000,30,9,1,0,1,0,0,0,0,1,0,0
5000000,25,Thu Duc,1,0,1,0,0,0,1,1,0,1
1500000,30,7,1,0,1,1,1,0,1,0,0,1
4800000,27,Binh Thanh,1,1,0,0,1,0,0,0,0,0
5000000,28,Binh Thanh,1,0,1,0,1,0,1,1,0,1
4200000,25,8,0,0,1,1,1,1,0,1,1,1
3600000,15,Tan Binh,0,0,0,0,0,0,0,0,0,0
3000000,20,Tan Binh,1,0,0,0,0,0,0,0,0,0
3000000,20,3,1,0,0,0,0,0,0,0,0,0
3500000,18,10,1,0,0,0,0,0,0,0,0,0
3600000,25,Go Vap,1,0,1,0,1,0,0,1,1,0
2900000,24,12,1,0,0,0,1,0,0,1,1,0
3400000,30,Tan Phu,1,0,0,0,0,0,0,0,0,0
4100000,23,Tan Binh,1,0,1,1,1,0,1,1,1,0
3900000,35,Tan Phu,0,0,1,0,0,1,0,1,1,1
4000000,20,Go Vap,0,0,1,0,0,0,0,1,0,0
1800000,40,Go Vap,1,0,1,0,1,0,0,1,0,1
3400000,15,Go Vap,1,1,1,0,1,0,0,1,1,0
5300000,30,Binh Thanh,1,0,0,0,0,0,0,0,0,0
3600000,28,Tan Phu,0,0,0,0,0,0,0,0,0,0
4500000,20,9,1,0,1,1,0,0,0,1,0,1
4500000,35,9,1,0,0,0,0,0,0,0,0,0
4500000,30,9,1,0,0,1,0,0,0,1,1,1
4300000,18,Binh Thanh,1,1,0,0,0,0,1,1,0,0
1800000,16,Binh Thanh,0,0,0,0,0,0,0,0,0,0
5900000,22,Tan Binh,0,0,1,0,0,0,1,1,1,0
4200000,30,Ninh Kieu,1,0,1,1,1,0,1,1,0,1
4500000,28,Tan Binh,1,0,1,1,1,0,1,1,1,1
4500000,28,10,1,0,1,1,1,0,1,1,1,1
3400000,30,Binh Tan,1,0,1,0,1,0,0,0,1,0
4000000,25,Go Vap,1,1,0,0,0,0,0,0,1,0
4200000,25,Tan Binh,1,0,0,0,0,0,0,0,1,0
1700000,17,9,1,0,0,0,0,0,0,1,0,0
3000000,28,Thu Duc,1,0,0,0,0,0,0,0,0,0
2800000,20,Tan Binh,1,0,0,0,0,0,0,0,0,0
4000000,30,9,1,0,0,0,0,0,0,0,0,0
2900000,28,12,1,0,0,0,1,0,0,0,0,0
5300000,30,10,1,0,0,0,0,1,0,1,0,0
2500000,18,3,0,1,1,0,0,0,1,1,0,0
3000000,30,9,1,0,0,0,0,0,0,0,0,0
4600000,55,3,1,1,1,1,1,0,0,1,0,1
3600000,28,Go Vap,0,1,1,0,0,1,0,1,0,1
4200000,30,8,1,0,1,0,1,0,0,1,0,1
1900000,17,Hai Chau,1,0,0,0,0,0,0,1,1,0
2900000,16,Thu Duc,1,0,1,0,0,1,0,1,0,1
1500000,30,Binh Thanh,1,0,1,0,1,0,1,1,1,1
3500000,25,1,1,0,1,1,0,1,0,0,0,1
4000000,25,Binh Thanh,1,0,1,1,0,1,0,0,0,1
3300000,20,Phu Nhuan,0,0,1,0,0,0,0,0,0,1
3900000,25,3,1,0,1,1,0,1,0,0,0,1
4000000,25,Thu Duc,0,0,0,0,0,0,0,0,0,1
3300000,20,Tan Binh,1,0,0,0,0,0,0,1,0,1
2500000,20,Thu Duc,1,0,0,0,0,0,0,0,0,0
1700000,45,Thu Duc,1,0,1,0,1,0,1,1,0,1
3200000,20,12,1,0,0,0,0,0,0,0,0,0
3000000,20,12,1,0,0,0,0,0,0,0,0,0
4500000,20,Binh Thanh,1,1,0,0,1,0,0,0,0,0
1800000,14,Binh Tan,1,1,0,0,0,1,0,0,0,0
2900000,20,12,1,1,0,0,1,0,0,1,1,0
4400000,25,Phu Nhuan,1,0,1,0,1,0,1,1,0,1
4000000,25,Go Vap,1,1,0,0,1,0,0,0,0,0
4200000,45,8,1,0,0,0,0,0,0,0,0,0
2500000,22,Thu Duc,1,1,0,0,0,0,0,1,0,0
4900000,35,Binh Thanh,1,0,1,0,0,0,1,1,0,1
5500000,28,Cau Giay,1,0,0,1,1,0,1,1,1,1
3000000,28,10,1,0,1,1,1,0,0,0,0,0
3500000,25,Thanh Xuan,1,0,0,1,1,0,1,1,0,0
3800000,25,Thanh Xuan,1,0,0,1,1,1,1,1,0,1
4200000,25,Thanh Xuan,0,0,0,1,1,0,1,1,1,1
5200000,28,Dong Da,1,0,0,1,1,0,1,1,1,1
2600000,20,Ha Dong,1,1,0,0,1,0,0,0,0,0
3200000,15,Tan Phu,0,0,0,0,0,0,0,0,0,0
5000000,25,Thanh Xuan,0,0,0,1,1,1,1,1,1,1
3900000,25,6,1,0,1,1,1,0,1,1,0,1
1600000,45,Tan Phu,1,0,1,0,0,1,1,1,0,1
6000000,40,Tan Binh,0,0,1,0,0,1,0,1,0,1
1300000,20,Tan Binh,0,0,1,0,1,0,0,1,0,1
5800000,25,Binh Thanh,1,0,1,1,0,0,0,1,1,1
4500000,25,Binh Thanh,1,1,0,0,0,0,0,0,1,0
4500000,25,2,1,0,1,0,0,0,1,0,1,0
2800000,22,Binh Tan,1,0,0,0,0,0,0,0,1,0
4000000,25,7,1,0,0,0,0,0,0,0,0,1
3700000,18,7,1,0,1,0,1,0,1,1,0,1
2000000,15,Tan Phu,1,0,0,0,0,0,0,0,0,0
3000000,20,Tan Phu,1,0,0,0,0,0,0,0,0,0
3500000,28,Tan Phu,1,1,1,0,1,0,1,1,0,1
1500000,12,Tan Phu,0,0,0,0,0,0,0,0,0,0
1500000,10,Tan Phu,1,0,0,0,1,0,0,1,0,1
2500000,15,3,1,0,1,0,1,0,0,0,0,0
3000000,15,5,1,0,1,1,0,0,0,0,0,0
7500000,40,10,1,0,0,0,0,0,0,0,1,0
2300000,20,Tan Binh,1,0,0,0,0,0,0,0,0,0
7300000,25,Binh Thanh,1,0,1,1,1,1,1,0,1,1
4000000,30,Go Vap,1,0,1,1,1,0,0,1,0,1
2300000,20,Hai Ba Trung,0,0,0,0,1,0,0,0,0,1
5500000,20,Binh Thanh,0,0,1,0,0,0,1,1,1,1
2700000,25,Thu Duc,1,0,0,0,0,0,0,1,0,0
5900000,35,Tan Binh,0,0,1,0,1,0,1,1,0,1
3200000,20,Ha Dong,1,0,1,1,1,1,1,0,1,1
3500000,25,Ha Dong,1,1,1,1,1,0,1,1,1,1
2800000,25,8,0,0,0,0,0,0,0,0,0,0
3000000,25,7,1,0,0,0,0,0,0,1,0,0
3300000,30,Dong Da,0,0,1,1,0,0,1,0,0,0
6200000,25,Binh Thanh,0,0,0,0,0,0,0,1,0,0
4350000,25,7,1,0,1,0,0,0,0,1,0,0
4999000,20,Binh Thanh,1,0,1,0,0,0,0,1,0,0
2500000,15,9,1,0,0,0,0,0,0,0,0,0
3400000,20,7,0,0,0,0,0,0,0,0,0,0
2300000,20,Binh Thanh,0,0,1,1,0,0,1,1,0,1
3600000,12,Go Vap,1,0,0,0,0,0,0,0,0,0
3800000,15,1,1,0,1,0,0,0,0,0,0,0
4000000,20,1,1,0,1,0,0,0,1,0,0,1
2900000,25,12,1,1,0,0,1,0,0,1,1,0
3900000,20,Binh Thanh,0,0,0,0,0,0,0,0,0,0
890000,40,10,0,1,1,0,1,0,1,1,0,1
2900000,35,12,1,1,0,0,1,0,0,1,1,0
2600000,20,11,1,0,1,0,0,0,1,1,0,1
2000000,30,10,0,1,1,0,1,0,0,1,1,1
4500000,25,Go Vap,1,1,0,0,0,0,0,0,0,0
2000000,30,3,0,1,0,0,1,0,1,1,1,1
3400000,25,Binh Tan,1,0,1,0,1,0,0,1,1,0
4800000,45,2,1,0,0,0,0,1,0,0,0,0
2700000,15,10,0,0,0,0,0,0,0,0,0,0
3500000,20,10,1,1,1,1,0,0,0,0,0,0
2500000,15,2,0,0,0,1,0,0,0,0,0,0
1500000,20,Binh Chanh,0,0,0,0,0,0,0,0,0,0
3600000,25,2,1,0,0,0,0,0,0,1,0,0
3800000,35,9,1,1,0,0,1,1,0,0,0,1
3200000,20,9,1,0,1,0,0,0,0,0,0,0
5000000,25,Phu Nhuan,1,1,1,0,0,1,0,1,1,0
4500000,28,2,1,0,1,0,0,0,1,0,0,0
6500000,20,3,1,1,1,1,0,0,1,1,0,1
1200000,40,Go Vap,1,0,1,0,1,0,1,1,0,1
4500000,30,7,0,0,0,0,0,0,0,0,0,0
3500000,20,Tan Binh,0,0,0,0,0,0,0,0,0,0
1450000,30,10,0,0,1,0,1,0,1,1,0,1
950000,57,Tan Phu,0,0,1,1,0,0,0,0,0,1
1150000,50,Tan Phu,1,0,0,1,0,1,0,0,0,0
3800000,25,10,0,0,1,1,0,0,0,0,0,0
3500000,20,Phu Nhuan,1,0,1,0,1,0,0,0,0,0
3500000,50,Long Bien,1,0,0,0,0,0,0,1,0,0
2000000,20,Binh Tan,0,0,0,0,0,1,0,0,0,0
1100000,30,12,0,0,1,0,1,0,1,1,0,1
3300000,35,9,1,1,1,0,0,0,0,1,1,0
700000,20,8,1,1,1,1,1,0,0,1,0,0
700000,30,7,1,1,1,1,1,0,0,1,0,1
800000,30,4,1,1,1,1,1,0,0,1,0,1
700000,20,7,1,1,1,0,1,0,0,1,0,1
800000,20,1,1,1,1,1,1,0,0,1,0,1
950000,15,7,1,0,1,0,0,0,0,0,0,0
700000,20,5,1,0,1,0,1,0,1,1,0,0
2800000,18,Thu Duc,1,0,0,0,1,0,0,0,0,0
1200000,25,Tan Uyen,0,0,0,0,0,0,0,0,0,0
4000000,73,9,1,0,1,0,1,0,1,1,0,0
2800000,30,Go Vap,0,0,1,0,0,0,1,0,0,1
7000000,70,Binh Thanh,1,0,0,0,0,0,0,0,0,0
3800000,15,3,1,0,1,0,0,0,0,1,0,1
3000000,40,Thu Duc,1,0,0,0,0,0,0,1,0,0
4000000,50,Go Vap,0,0,0,0,0,0,0,1,0,0
3000000,22,10,1,1,0,0,0,0,0,0,0,0
2500000,25,Binh Chanh,1,0,0,0,0,0,0,0,0,0
4500000,22,Thu Duc,1,1,1,1,0,1,1,1,1,1
5000000,19,Binh Thanh,1,1,1,1,0,1,0,1,1,0
2500000,20,1,1,0,0,0,0,0,0,1,0,0
2500000,22,10,1,1,0,0,0,0,0,0,0,0
2900000,25,Phu Nhuan,1,0,0,0,0,0,0,0,0,0
3500000,36,Thu Duc,1,0,0,0,0,0,0,1,0,0
5500000,35,7,1,0,1,0,1,1,0,1,1,1
2500000,20,Binh Thanh,1,0,0,0,0,0,0,1,0,0
2500000,20,Phu Nhuan,1,0,0,0,0,0,0,0,0,0
3400000,20,7,1,0,0,0,0,0,0,0,1,0
3999000,20,Phu Nhuan,1,0,1,0,0,0,1,1,0,1
900000,20,10,0,0,1,0,0,0,0,0,0,1
2000000,15,Binh Thanh,0,0,0,0,0,1,0,0,0,0
2200000,16,7,1,0,0,0,0,0,0,0,0,0
3000000,25,Tan Binh,1,0,0,0,0,0,0,1,1,0
1600000,35,10,1,0,1,0,1,0,1,1,0,1
2600000,12,1,0,0,1,0,1,0,1,0,0,0
3100000,20,Tan Phu,1,0,0,0,0,0,0,0,0,0
3200000,15,10,1,0,0,1,1,0,1,1,0,1
3500000,25,Thu Duc,1,0,1,0,0,0,0,0,1,0
1600000,46,7,1,0,1,0,1,0,1,1,0,1
3300000,22,Thu Duc,1,0,1,0,0,0,0,0,0,0
3000000,20,Thu Duc,1,0,1,0,0,0,0,1,1,0
3500000,25,Thu Duc,1,0,0,0,1,0,0,0,1,0
2700000,25,Thu Duc,1,0,0,0,0,0,0,0,0,0
2200000,15,Go Vap,0,0,0,0,0,0,0,0,0,0
2700000,25,Binh Tan,1,0,1,0,1,0,0,1,0,1
6000000,30,10,1,0,0,0,0,0,0,0,1,0
3500000,14,3,1,0,1,1,0,0,0,0,0,1
2800000,22,12,1,0,0,0,0,0,0,0,0,0
4200000,25,Go Vap,1,0,0,0,0,0,0,0,0,0
4200000,25,11,0,0,1,0,1,0,1,1,0,1
5000000,25,11,0,0,1,1,1,0,1,1,0,1
3200000,30,7,1,0,1,0,0,0,0,0,0,0
3500000,25,2,1,1,0,0,1,0,0,0,1,0
2700000,20,Tan Binh,1,1,0,0,1,0,0,0,1,0
4000000,25,Go Vap,1,1,0,0,0,0,0,0,1,0
2700000,20,Tan Binh,0,0,1,0,0,0,0,0,0,0
1200000,40,12,0,0,1,0,1,0,1,1,0,1
4500000,25,Binh Thanh,1,0,1,0,0,0,0,1,1,0
2900000,30,12,1,0,0,0,0,0,0,0,0,0
4200000,20,10,1,1,1,0,1,0,1,1,0,0
3000000,35,Thu Duc,1,0,0,0,0,0,0,1,0,0
1400000,60,Phu Nhuan,0,0,1,0,1,0,1,1,0,1
3200000,30,Thu Duc,1,0,0,0,0,0,0,0,0,0
3000000,28,Thu Duc,1,0,0,0,0,0,0,1,0,0
4200000,20,10,1,1,1,0,1,0,1,1,0,0
3000000,35,Thu Duc,1,0,0,0,0,0,0,1,0,0
1400000,60,Phu Nhuan,0,0,1,0,1,0,1,1,0,1
3200000,30,Thu Duc,1,0,0,0,0,0,0,0,0,0
3000000,28,Thu Duc,1,0,0,0,0,0,0,1,0,0
2800000,30,Thu Duc,1,0,0,0,0,0,0,0,0,0
2500000,30,Binh Tan,1,0,1,1,0,1,0,0,0,0
5000000,30,1,1,0,0,0,0,0,1,0,0,1
6000000,33,3,1,0,0,0,0,0,0,1,0,0
5900000,50,Go Vap,1,0,0,0,0,0,0,1,0,0
6500000,16,Phu Nhuan,0,0,1,0,1,0,0,1,0,1
2300000,15,Go Vap,1,0,0,0,0,0,0,1,0,0
5000000,25,Tan Binh,1,1,0,0,0,0,0,1,0,0
2900000,20,12,1,0,0,0,1,0,0,0,1,0
1000000,12,Thu Duc,0,0,0,0,0,0,0,0,0,0
2800000,25,Tan Phu,1,1,1,1,1,0,0,1,1,0
2800000,26,Go Vap,1,1,0,1,0,0,0,1,0,0
2700000,26,Tan Phu,1,1,1,0,1,0,0,1,1,0
3800000,15,Binh Thanh,1,0,0,0,1,0,0,0,0,0
1600000,40,Tan Phu,1,0,1,0,0,1,1,1,0,1
6000000,30,10,1,1,1,0,0,1,1,1,1,1
2700000,16,Thu Duc,1,0,1,0,0,0,0,1,0,0
2900000,22,Tan Binh,0,0,0,1,1,0,0,0,0,0
5500000,35,Phu Nhuan,1,0,0,0,0,0,0,0,0,0
4800000,30,2,1,0,0,0,0,0,0,0,0,0
3500000,25,Thu Duc,1,0,0,0,0,0,0,0,0,0
2600000,25,Tan Phu,1,0,0,0,0,0,0,0,0,0
4000000,20,1,1,0,0,0,0,0,0,0,0,0
2400000,20,Tan Phu,1,1,1,0,0,0,0,0,1,0
2500000,22,Tan Phu,1,1,1,0,0,1,0,1,0,0
2600000,28,Tan Phu,1,1,0,0,0,1,0,1,0,0
2500000,25,Tan Phu,1,1,0,0,0,0,0,1,0,0
2600000,25,Tan Phu,1,1,1,0,0,1,1,0,1,1
2700000,26,7,1,0,0,0,0,0,0,1,0,0
2600000,30,6,1,0,0,0,0,0,0,1,0,0
2900000,25,7,1,1,1,0,1,1,1,0,0,1
2900000,30,Tan Phu,1,1,1,1,1,0,1,1,1,1
3500000,50,Tan Phu,1,0,1,0,1,0,1,1,0,1
2700000,25,Tan Phu,1,1,1,0,1,0,0,1,1,0
2500000,25,Tan Phu,1,0,0,0,0,0,0,1,0,0
2700000,25,Tan Phu,1,1,1,0,1,0,0,1,0,1
2700000,25,Tan Phu,1,0,1,0,1,1,0,1,1,1
3900000,20,Binh Thanh,1,0,1,0,0,0,0,1,0,1
3800000,20,Phu Nhuan,0,0,1,0,0,1,0,1,0,1
3500000,20,Binh Thanh,0,0,1,0,0,0,0,0,0,1
3500000,20,Go Vap,0,0,1,0,0,0,0,0,0,1
3000000,20,Go Vap,0,0,1,0,0,0,0,0,0,1
5000000,20,Phu Nhuan,1,0,0,0,0,0,0,0,0,0
3500000,28,12,0,0,1,1,0,0,0,1,0,0
2200000,12,Tan Phu,1,0,1,1,1,0,0,0,0,0
1200000,25,Hoang Mai,1,0,1,1,1,1,1,0,0,1
1200000,15,Hai Ba Trung,1,0,1,1,1,1,1,0,0,1
1500000,25,Ha Dong,1,0,1,1,1,1,1,0,0,1
1500000,15,Nam Tu Liem,1,0,1,1,0,1,1,0,0,0
2400000,20,Tan Binh,1,0,0,0,0,0,0,0,0,0
2700000,22,10,1,0,0,0,0,0,0,0,0,0
3500000,20,Thu Duc,1,0,1,0,1,0,0,1,0,1
3500000,22,Thu Duc,1,0,1,1,0,0,0,0,0,0
4000000,30,Thu Duc,0,0,1,0,1,0,0,1,0,1
3300000,20,Binh Thanh,1,1,1,0,1,1,1,1,0,0
2000000,20,9,1,0,0,0,0,0,0,0,0,0
1700000,10,6,0,0,0,0,0,0,0,0,0,0
3700000,25,Binh Tan,0,0,1,1,0,0,1,1,0,0
2300000,30,Binh Tan,1,0,0,0,0,0,0,0,0,0
4700000,35,Tan Phu,1,1,1,1,1,0,1,1,1,1
3500000,20,Phu Nhuan,1,1,1,0,0,0,0,1,0,0
5500000,30,Binh Thanh,1,0,1,0,0,1,1,1,0,1
3500000,45,3,0,0,0,0,0,0,0,1,0,0
5500000,30,7,1,1,1,0,1,1,1,1,1,1
4100000,25,Go Vap,1,0,0,0,0,0,0,0,0,0
3800000,35,12,1,1,1,0,1,0,0,1,0,1
4100000,25,Go Vap,1,0,1,0,0,0,1,1,0,1
1400000,12,Tan Binh,0,0,0,0,0,0,0,0,0,0
900000,12,Di An,0,0,0,0,0,0,0,0,0,0
4200000,25,Binh Thanh,1,0,0,0,0,0,0,0,1,0
6500000,30,3,1,0,0,0,0,0,0,0,1,0
5500000,35,3,1,0,0,1,1,1,1,1,0,1
1500000,45,5,1,0,0,0,1,0,1,1,0,1
3700000,30,Tan Phu,1,0,1,0,0,0,0,0,0,0
3800000,28,Tan Phu,1,0,1,0,1,0,0,1,1,0
3000000,25,Go Vap,1,0,1,0,1,0,0,1,0,0
4499000,30,2,0,0,0,0,0,0,0,0,0,0
7200000,35,7,0,0,0,0,0,0,0,0,0,0
2300000,25,Tan Phu,1,1,0,0,1,0,0,1,0,0
2600000,25,Tan Phu,1,0,0,0,0,0,0,1,0,0
7000000,30,1,1,0,0,0,0,1,0,0,0,0
1400000,16,2,0,0,0,0,0,0,0,0,0,0
5700000,35,Phu Nhuan,1,0,0,0,0,0,0,0,0,0
2700000,18,Tan Binh,0,0,0,0,0,0,0,0,0,0
5900000,35,Binh Thanh,1,0,0,0,0,0,0,0,0,0
3300000,20,Tan Phu,0,0,1,0,1,0,0,1,0,0
3000000,40,12,1,0,0,0,0,0,0,0,1,0
2700000,23,Phu Nhuan,1,0,0,0,0,0,0,0,0,0
2000000,25,12,1,0,0,0,0,0,0,0,0,0
1400000,45,10,1,0,1,1,1,0,1,1,0,1
3500000,24,Binh Tan,0,0,1,1,0,1,0,1,0,1
3800000,24,Binh Tan,1,1,1,0,0,0,0,1,1,1
3200000,22,Binh Tan,1,0,0,1,0,1,0,0,0,0
3500000,24,Binh Tan,1,0,1,1,0,1,1,1,1,1
4000000,25,10,1,0,1,1,0,0,1,0,0,1
2700000,25,Tan Binh,1,0,1,0,1,0,1,1,1,1
3000000,35,8,1,1,0,0,0,0,0,0,0,0
5500000,30,3,1,0,0,0,0,0,0,0,0,0
4000000,18,7,1,0,1,0,0,0,0,1,1,0
1000000,120,Bien Hoa,1,1,0,0,1,0,1,1,0,1
2200000,25,12,0,0,0,0,0,0,0,0,0,0
2000000,13,7,1,0,0,0,1,0,1,1,0,1
6000000,30,10,0,0,1,0,1,0,1,1,0,1
4500000,35,7,1,0,1,1,0,0,1,1,1,1
6750000,35,Binh Thanh,1,0,0,0,0,0,0,0,0,0
3600000,18,12,1,0,1,0,0,0,1,0,1,1
3000000,16,3,1,0,0,0,0,1,0,0,0,0
4500000,20,3,1,0,0,0,1,0,0,0,0,0
4000000,30,7,0,0,0,0,0,0,0,0,0,0
2500000,20,Tan Binh,1,1,0,1,0,1,0,1,1,0
2400000,20,Tan Phu,1,0,0,0,0,0,0,1,0,0
3700000,25,Tan Binh,1,0,1,1,1,0,1,1,1,1
5200000,25,Binh Thanh,0,0,1,0,1,0,1,1,0,0
4200000,25,8,0,0,1,0,0,0,0,0,0,1
2500000,20,Binh Tan,1,0,0,0,0,0,0,0,1,0
2700000,25,Thanh Xuan,0,1,1,1,0,0,0,1,0,0
1000000,20,12,0,1,0,0,0,0,0,0,0,0
5500000,40,Tan Binh,1,0,1,0,1,0,1,1,0,1
3500000,20,Binh Thanh,0,0,0,0,0,0,0,0,0,0
3500000,30,12,0,0,1,1,1,1,1,1,0,0
1700000,12,Go Vap,1,0,0,0,0,0,0,1,0,0
1400000,12,Binh Thanh,1,0,0,0,0,0,0,1,0,0
5300000,32,Binh Thanh,1,1,0,0,1,0,0,0,0,0
3300000,28,9,1,1,1,0,1,0,0,0,0,0
2800000,35,9,1,1,0,0,1,0,0,0,0,0
3500000,15,Binh Thanh,0,0,1,0,0,0,1,1,1,1
4500000,25,Go Vap,0,0,0,0,1,0,0,0,1,0
2700000,25,Tan Phu,1,0,0,0,1,0,0,0,0,0
2800000,25,7,1,0,1,0,0,0,0,1,0,1
5200000,25,7,1,0,0,0,0,0,0,0,1,0
2200000,25,Binh Thanh,0,0,0,0,0,0,0,0,0,0
3000000,30,Phu Nhuan,1,1,0,1,1,0,0,0,0,0
2100000,30,Tan Binh,1,0,1,1,1,0,0,1,0,1
3400000,20,Go Vap,0,0,0,0,0,0,0,0,0,0
1800000,20,Tan Phu,1,0,0,0,0,1,0,0,0,0
5500000,30,10,1,0,0,0,0,0,0,0,0,0
4300000,30,7,1,1,1,1,0,0,0,1,0,0
3800000,45,12,0,0,0,0,0,0,0,1,0,0
1800000,20,3,1,0,1,1,1,0,1,1,0,1
2500000,18,6,0,0,0,0,0,0,0,0,0,0
2000000,11,10,0,0,0,0,0,1,0,0,0,0
2000000,20,Binh Thanh,0,0,0,0,0,0,0,0,0,0
3000000,30,Tan Binh,0,0,0,0,0,0,0,0,1,0
3500000,20,5,0,1,1,1,1,0,0,0,0,0
3500000,23,Tan Phu,1,0,1,0,1,0,0,1,1,0
3600000,28,Tan Phu,1,0,1,0,0,0,1,0,0,0
3500000,24,10,1,1,1,1,1,1,0,0,0,1
3800000,30,7,1,0,0,0,1,0,0,0,0,0
5000000,25,Binh Thanh,1,0,0,1,0,0,0,0,0,1
5000000,25,Binh Thanh,1,0,0,0,0,1,0,0,1,0
2500000,25,Binh Tan,1,0,0,0,0,0,0,0,0,0
2000000,25,12,1,0,0,0,0,0,0,0,0,0
5800000,28,3,1,0,1,1,0,0,1,1,0,1
6000000,30,Phu Nhuan,1,0,1,1,1,0,1,1,1,1
1300000,23,Quang Ngai,1,1,1,1,1,0,0,0,0,0
5800000,30,7,1,1,0,0,1,0,1,1,1,1
6000000,30,7,1,0,0,0,0,0,0,0,1,0
3000000,25,Tan Phu,1,0,1,0,0,0,0,0,1,0
3000000,20,Binh Thanh,1,0,0,0,0,0,0,1,0,0
5500000,30,7,1,0,0,0,0,0,0,0,1,0
6200000,30,7,1,1,0,0,1,0,0,0,1,0
6500000,30,7,1,0,1,1,1,0,1,1,0,1
4000000,25,Binh Thanh,1,0,1,0,0,0,0,1,0,0
3200000,15,Thu Duc,1,1,1,0,0,0,0,0,0,0
1550000,90,Go Vap,1,1,1,0,1,0,1,1,0,1
1550000,90,Go Vap,1,1,1,0,1,0,1,0,0,1
4000000,24,Go Vap,1,1,1,1,0,0,1,1,1,0
3500000,28,9,1,0,0,0,0,1,0,0,0,0
2700000,20,Phu Nhuan,0,0,1,0,0,0,0,0,0,0
4800000,20,4,1,0,1,1,1,1,1,1,0,1
4800000,52,9,1,0,1,1,1,1,1,1,0,0
2600000,16,Go Vap,1,1,0,0,0,0,0,0,0,0
4500000,15,Binh Thanh,1,0,1,1,1,0,1,1,0,0
3400000,28,Tan Binh,1,0,1,0,0,0,1,1,1,0
2500000,13,Binh Thanh,1,0,0,0,1,0,0,0,0,0
4000000,25,Go Vap,1,0,0,0,0,0,0,0,1,0
2900000,20,Binh Tan,1,0,0,0,0,0,0,0,1,0
3000000,20,Tan Binh,1,0,1,0,0,0,0,1,0,0
2800000,40,Binh Tan,0,0,1,1,0,0,0,1,1,0
3500000,30,2,1,0,0,0,0,0,0,0,0,0
2500000,22,Tan Binh,0,0,0,0,0,0,0,1,0,0
2600000,20,Tan Phu,0,0,1,0,1,1,0,1,1,0
3900000,25,Tan Phu,0,0,1,0,0,0,1,1,0,1
3500000,25,12,1,0,0,0,0,0,0,0,0,0
2000000,15,8,1,0,1,0,0,0,0,0,0,0
8500000,40,Binh Thanh,0,0,1,0,0,1,1,1,0,1
2000000,25,Go Vap,0,0,0,0,0,0,0,0,0,0
1200000,40,10,1,0,0,0,0,0,0,1,0,1
3900000,27,Binh Thanh,1,1,1,0,1,0,0,0,0,0
3700000,25,Tan Binh,1,0,0,0,0,0,0,0,0,0
5000000,30,7,0,0,0,0,0,0,0,0,0,0
4300000,28,Tan Binh,0,0,0,0,0,0,0,0,0,0
5100000,25,Binh Thanh,1,0,0,0,0,0,0,0,0,0
1200000,20,Thu Duc,1,0,1,1,0,0,0,0,0,1
3000000,25,Tan Binh,1,0,0,0,0,0,0,0,0,0
3500000,20,Tan Phu,1,1,0,1,1,0,1,0,0,0
4200000,25,Binh Thanh,1,0,1,0,0,0,1,1,1,1
2300000,25,4,1,1,0,0,0,0,1,1,0,0
4000000,30,Go Vap,1,0,0,0,0,0,0,0,0,0
5200000,30,11,1,0,0,0,0,0,0,0,1,0
4000000,25,1,0,1,0,0,0,0,0,0,0,0
